Id,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LanSlope,1stFlrSF,2ndFlrSF,GarageArea,GrLivArea,TotalArea,BedroomAbvGr,Neighborhood,Age,TimeSinceSold,GarageAge,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,MSZoning,MSSubClass,Condition1,Condition2,BldgType,HouseStyle,MasVnrType,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Wd Sdng,Foundation_CBlock,Foundation_PConc,Heating,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType_Attached,GarageType_Detached,GarageType_BuiltIn,GarageFinish_Unf,GarageFinish_RFn,GarageFinish_Fin,GarageCars,PavedDrive,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice
1148,1,1,1,0,1,1,1,860,704,234,1564,16845,3,3,66,7.083333333,75,3,3,3,3,5,2,4,3,3,3,3,1,1,3,4,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,7,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,174500
1149,1,1,1,1,1,1,1,572,539,288,1111,9530,2,1,66,8,34,3,3,3,3,3,3,4,3,3,2,2,1,1,3,2,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,5,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,116900
1150,1,1,1,1,1,1,1,832,650,324,1482,13638,3,1,28,7.083333333,86,3,4,3,3,5,3,0,3,3,2,3,0,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,7,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,143000
1151,1,1,0,1,1,1,1,932,0,306,932,12585,2,1,66,8.75,66,3,3,3,3,5,4,4,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,4,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,124000
1152,1,1,1,1,1,1,1,1466,0,528,1466,24653,3,1,57,9.75,57,3,3,3,3,3,2,4,3,3,3,3,1,1,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,6,1,2,1,0,0,1,1,0,2,1,1,0,0,1,1,149900
1153,1,1,0,1,1,1,1,1811,0,470,1811,20723,2,3,12,10.08333333,60,3,3,3,3,5,5,4,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,6,1,1,1,0,0,1,1,0,2,1,1,0,0,1,0,230000
1154,1,1,1,1,1,0,1,816,0,432,816,9682,2,1,9,8.166666667,14,4,4,3,3,5,3,0,3,3,2,1,1,1,3,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,120500
1155,1,1,0,1,1,1,1,902,918,492,1820,20265,4,1,28,8.25,51,3,3,3,3,3,4,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,2,1,8,1,2,1,0,0,0,1,1,2,1,1,0,0,1,1,201800
1156,1,1,0,1,1,0,1,1437,0,528,1437,17335,3,3,12,9.083333333,40,4,4,4,3,3,4,2,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,218000
1157,1,1,1,1,1,1,1,1265,0,502,1265,15093,3,1,17,7.833333333,51,3,4,3,3,4,4,4,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,179900
1158,1,1,0,1,1,1,1,1314,0,626,1314,11317,2,4,8,7.083333333,8,4,3,4,3,5,4,4,3,3,3,4,1,1,2,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,230000
1159,1,1,1,1,1,0,1,1580,0,830,1580,19384,3,3,8,8.166666667,8,4,3,4,3,5,4,0,3,3,3,3,0,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,0,1,0,0,1,0,1,3,1,1,0,0,0,0,235128
1160,1,1,1,1,1,1,1,943,933,540,1876,15629,4,2,42,8.083333333,42,4,3,3,3,3,4,3,4,3,3,4,1,1,3,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,1,8,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,185000
1161,1,1,1,1,1,1,1,855,601,440,1456,7392,3,1,38,6.083333333,38,3,3,4,3,2,3,3,3,3,3,3,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,7,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,146000
1162,1,1,0,0,1,0,1,1640,0,924,1640,21970,3,3,10,7.75,23,4,3,3,3,5,4,4,3,3,3,3,0,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,7,1,1,0,1,0,0,1,1,2,1,1,0,0,1,1,224000
1163,1,1,1,1,1,1,1,894,0,450,894,12859,3,1,48,9.25,48,3,3,4,3,4,3,1,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,5,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,129000
1164,1,1,1,1,1,1,1,1258,0,400,1258,18392,0,1,47,8.583333333,47,3,3,4,3,3,3,0,2,3,3,2,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,2,2,6,1,0,0,0,0,0,1,1,2,1,1,0,0,1,0,108959
1165,1,1,0,1,1,0,1,1432,0,588,1432,22677,2,3,38,9.166666667,38,3,3,4,3,5,4,3,3,3,3,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,5,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,194000
1166,1,1,0,1,1,1,1,1502,0,644,1502,16654,3,4,7,6.916666667,7,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,0,1,0,0,1,0,1,2,1,1,0,0,0,0,233170
1167,1,1,0,1,1,0,1,1694,0,776,1694,18356,3,2,8,6.5,8,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,0,1,0,0,1,0,1,3,1,1,0,0,1,1,245350
1168,1,1,0,1,1,1,1,959,712,472,1671,16680,3,2,16,10.5,16,3,3,4,3,5,3,3,3,3,3,4,0,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,7,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,173000
1169,1,1,1,1,1,0,1,1236,872,540,2108,20948,4,1,30,8.083333333,81,3,3,3,3,5,4,3,3,3,3,3,1,1,3,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,7,1,2,0,0,0,0,1,1,2,1,1,0,0,1,1,235000
1170,1,1,0,1,1,0,1,1831,1796,807,3627,49614,4,4,20,10.08333333,21,4,4,5,3,5,4,3,3,3,3,4,1,1,3,4,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,3,1,1,10,1,1,1,0,0,1,1,0,3,1,1,0,0,1,1,625000
1171,1,1,1,1,1,1,1,1118,0,358,1118,15521,3,1,39,8.083333333,39,3,3,3,3,3,3,1,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,6,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,171000
1172,1,1,1,1,1,1,1,1261,0,433,1261,14961,3,1,58,7.75,58,3,3,3,3,5,3,3,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,6,1,1,1,0,0,1,0,1,2,1,1,1,1400,1,1,163000
1173,1,1,0,1,1,1,1,625,625,625,1250,8481,2,3,9,8.416666667,10,4,3,4,3,5,4,0,3,3,4,3,1,1,3,4,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,5,1,0,0,1,0,1,1,0,2,1,1,0,0,1,1,171900
1174,1,1,0,0,1,1,1,1636,971,0,3086,27658,3,3,22,9.416666667,70,3,3,3,3,3,5,4,0,0,3,2,1,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,3,0,1,12,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,200500
1175,1,1,0,1,1,1,1,1170,1175,360,2345,23594,4,3,66,10.08333333,84,3,3,4,3,3,3,4,3,3,3,3,1,1,3,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,1,1,9,1,1,0,1,0,0,1,1,2,1,1,0,0,1,1,239000
1176,1,1,1,1,1,1,1,2129,743,541,2872,20784,4,4,16,9.333333333,24,4,3,4,3,5,4,3,3,3,3,2,1,1,3,2,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,9,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,285000
1177,1,1,0,1,1,0,1,923,0,264,923,11212,3,1,31,7.833333333,32,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,5,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,119500
1178,1,1,1,0,1,1,1,818,406,210,1224,8360,3,1,12,6.666666667,90,3,3,3,3,3,3,0,3,3,2,2,0,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,5,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,115000
1179,1,1,0,1,1,0,1,820,523,186,1343,12363,3,3,66,7.083333333,95,3,3,3,3,5,3,4,2,3,3,2,1,1,3,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,7,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,154900
1180,1,1,1,1,1,0,1,1124,0,0,1124,10886,3,1,62,10.33333333,62,3,3,0,0,4,3,4,0,0,3,3,1,1,3,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,5,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,93000
1181,1,1,0,1,1,0,1,1298,1216,693,2514,19323,4,3,25,10.33333333,26,3,3,4,3,5,3,0,3,3,3,4,1,1,3,4,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,1,1,8,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,250000
1182,1,1,0,0,1,1,0,1652,0,482,1652,13191,2,3,8,7.75,8,5,3,5,3,5,4,4,3,3,2,4,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,1,5,1,1,1,0,0,1,1,0,2,1,1,0,0,0,0,392500
1183,1,1,0,1,1,0,1,2411,2065,813,4476,31144,4,4,20,9.083333333,20,4,3,5,3,5,5,3,3,3,3,4,1,1,3,4,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,3,1,1,10,1,2,1,0,0,1,1,0,3,1,1,0,0,1,0,745000
1184,1,1,1,1,1,1,1,1130,0,720,1130,16309,2,1,66,10.16666667,46,3,3,3,3,5,3,4,3,3,3,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,5,1,1,0,1,0,0,1,1,2,1,1,0,0,1,1,120000
1185,0,1,1,1,1,1,0,1572,0,995,1572,43218,3,3,53,9.25,53,3,3,3,3,4,3,3,3,3,3,3,1,1,3,3,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,5,1,2,0,0,0,1,0,1,3,1,1,0,0,1,1,186700
1186,1,1,1,1,1,1,1,949,272,392,1221,14436,4,1,66,10.41666667,51,3,4,3,3,4,3,0,3,3,3,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,7,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,104900
1187,1,1,0,0,1,0,0,1014,685,420,1699,16570,3,1,46,7,96,3,3,2,3,3,3,0,2,2,3,2,0,0,1,4,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,2,0,2,7,1,0,0,0,0,0,1,1,2,1,1,0,0,1,0,95000
1188,1,1,1,1,1,0,1,1624,0,757,1624,20109,2,4,21,10.08333333,22,4,3,4,3,5,4,2,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1,5,1,1,1,0,0,1,0,1,3,1,1,0,0,1,1,262000
1189,1,1,0,1,1,1,1,831,829,493,1660,14785,3,2,14,7.083333333,14,4,3,4,3,5,4,0,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,195000
1190,1,1,1,1,1,1,1,1028,776,442,1804,13798,3,2,17,6.166666667,17,3,3,3,3,4,4,3,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,189000
1191,1,1,1,0,1,1,0,1622,0,1356,1622,40149,3,1,41,9.416666667,41,3,4,3,3,5,3,3,3,3,3,2,1,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,7,1,1,0,0,0,1,1,0,4,1,1,0,0,1,1,168000
1192,1,1,1,1,1,1,1,764,677,492,1441,8257,2,3,16,8.75,17,4,3,4,3,5,4,0,3,3,4,3,1,1,2,4,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,5,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,174000
1193,1,1,1,1,1,1,1,842,630,250,1472,14342,3,1,22,9.083333333,91,3,3,3,3,4,4,0,3,2,2,2,1,1,3,2,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,6,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,125000
1194,1,1,1,1,1,0,1,1224,0,402,1224,10527,2,1,17,7.166666667,17,3,3,5,3,5,3,0,3,3,2,4,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,5,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,165000
1195,1,1,1,1,1,0,1,663,689,299,1352,14331,4,1,47,6.416666667,47,3,3,3,3,3,3,0,3,3,3,4,1,1,3,4,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,7,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,158000
1196,1,1,0,1,1,1,1,728,728,400,1456,12972,3,2,11,8.083333333,11,3,3,4,3,5,4,0,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,8,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,176000
1197,1,1,0,1,1,1,1,879,984,660,1863,20373,4,2,10,9.75,10,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,9,1,1,0,0,1,1,1,0,3,1,1,0,0,0,0,219210
1198,1,1,0,0,1,0,1,815,875,225,1690,14480,3,1,66,10.08333333,100,3,3,3,3,5,3,4,3,3,2,3,1,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,7,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,144000
1199,1,1,1,1,1,1,1,1212,0,573,1212,14947,3,2,15,7.166666667,15,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,178000
1200,1,1,1,1,1,1,1,1382,0,459,1382,16768,3,1,37,9.833333333,42,3,3,3,3,4,3,1,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,6,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,148000
1201,1,1,1,1,1,1,1,864,0,280,864,13160,3,1,46,10.08333333,44,3,3,3,3,4,3,0,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,5,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,116050
1202,1,1,1,1,1,0,1,866,913,546,1779,16550,3,2,18,7.416666667,18,3,3,4,3,5,4,0,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,197900
1203,1,1,1,1,1,0,1,884,464,216,1348,10938,3,1,19,7.25,56,3,3,3,3,5,3,2,3,3,2,2,1,1,3,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,5,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,117000
1204,1,1,1,1,1,1,1,1630,0,451,1630,17275,3,2,15,6.833333333,16,4,3,4,3,5,4,3,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,213000
1205,1,1,1,1,1,1,1,1074,0,495,1074,15061,3,2,41,10.08333333,41,3,3,4,3,5,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,153500
1206,1,1,0,1,1,0,1,2196,0,701,2196,24571,3,2,25,7.166666667,26,4,3,4,3,4,4,3,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,0,1,3,1,1,0,0,1,1,271900
1207,1,1,1,1,1,1,1,1056,0,384,1056,13550,2,2,50,9.75,50,3,3,3,3,3,3,0,3,3,2,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,5,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,107000
1208,1,1,1,1,1,1,1,1700,0,544,1700,16848,3,2,13,10.25,13,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,7,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,200000
1209,1,1,1,1,1,1,1,1283,0,506,1283,12767,3,1,36,7.833333333,36,3,4,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,6,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,140000
1210,1,1,0,1,1,0,1,1660,0,500,1660,18199,3,3,10,10.25,10,4,3,5,3,5,4,4,3,3,3,3,0,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,8,1,1,1,0,0,1,0,1,2,1,1,0,0,0,0,290000
1211,1,1,1,1,1,1,1,1055,790,462,1845,18289,3,2,24,6.25,24,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,2,1,1,8,1,1,1,0,0,1,0,1,2,1,1,1,400,1,1,189000
1212,1,1,0,0,1,1,0,1080,672,492,1752,17737,4,2,11,6.166666667,28,4,3,4,3,4,3,0,3,3,3,2,1,1,3,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,1,8,1,0,0,0,0,1,0,1,2,1,1,0,0,1,1,164000
1213,1,1,1,1,1,1,1,672,0,234,672,12425,2,1,66,7,75,3,3,3,3,3,3,0,3,3,3,1,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,4,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,113000
1214,1,1,0,1,1,0,1,960,0,364,960,13914,0,1,15,10.25,51,3,4,3,4,5,3,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,3,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,145000
1215,1,1,0,1,1,1,1,999,0,300,999,14644,3,1,54,10.25,54,3,3,3,3,3,3,0,3,3,3,2,1,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,6,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,134500
1216,1,1,0,1,1,1,1,894,0,384,894,11153,3,1,50,9.25,50,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,5,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,125000
1217,1,1,1,1,1,1,1,1318,584,539,1902,13341,4,1,38,6.333333333,38,3,3,0,0,3,3,0,3,3,2,2,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,2,8,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,112000
1218,1,1,1,1,1,1,1,1314,0,552,1314,14811,3,3,7,6.916666667,7,4,3,4,3,5,4,0,3,3,4,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,0,0,229456
1219,1,1,1,1,1,1,1,672,240,0,912,8116,2,1,66,10.08333333,69,3,3,0,0,4,3,0,0,0,2,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,80500
1220,1,1,1,1,1,1,1,672,546,0,1218,5918,3,1,45,10.33333333,45,3,3,3,3,3,3,0,0,0,2,3,1,1,2,4,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,7,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,91500
1221,1,1,0,1,1,1,1,912,0,288,912,11802,2,1,52,9.75,52,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,5,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,115000
1222,1,1,1,1,1,1,1,1211,0,322,1211,13016,3,1,48,8,48,3,3,3,3,5,3,3,3,3,3,3,0,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,5,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,134000
1223,1,1,1,1,1,1,1,1168,678,315,1846,16981,3,1,66,9.583333333,67,3,3,3,3,5,3,4,3,3,3,2,0,1,3,2,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2,0,1,7,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,143000
1224,1,1,1,1,1,1,1,2136,0,528,2136,19915,4,1,65,9.833333333,65,3,3,3,2,3,3,0,3,3,3,3,1,1,3,3,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,0,1,7,0,0,0,1,0,0,1,1,2,1,1,0,0,1,1,137900
1225,1,1,0,1,1,1,1,788,702,388,1490,20563,3,2,11,8.5,12,4,3,4,3,5,4,4,3,3,3,4,0,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,8,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,184000
1226,1,1,1,1,1,1,1,1138,0,264,1138,14550,3,1,58,9.166666667,58,3,4,3,3,5,3,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,6,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,145000
1227,1,1,0,1,1,0,1,894,1039,668,1933,21198,4,3,9,8.583333333,9,4,3,4,3,5,4,4,3,3,3,4,0,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,9,1,1,0,0,1,1,1,0,3,1,1,0,0,1,1,214000
1228,1,1,1,1,1,0,1,912,0,576,912,13708,2,1,8,7.666666667,24,3,3,3,3,5,4,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,5,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,147000
1229,1,1,1,1,1,0,1,1702,0,1052,1702,17756,1,4,8,7.833333333,8,5,3,5,3,5,5,4,3,3,3,4,1,1,3,3,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,7,1,1,1,0,0,1,1,0,3,1,1,0,0,0,0,367294
1230,1,1,1,1,1,1,1,1507,0,404,1507,13548,4,1,56,8,56,3,3,3,3,4,3,0,3,3,3,3,1,1,3,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,1,7,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,127000
1231,1,1,0,1,1,1,1,1361,1259,600,2620,27777,4,1,39,9,39,3,3,4,3,5,3,3,3,3,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,2,12,1,1,0,0,1,1,0,1,2,0,1,0,8300,1,1,190000
1232,1,1,1,1,1,1,1,1190,0,540,1190,13068,3,1,54,10.25,54,3,3,3,3,3,3,0,3,3,3,2,1,1,2,3,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,6,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,132500
1233,1,1,1,1,1,0,1,1224,0,462,1224,12822,2,1,54,9.416666667,54,3,3,0,0,3,3,0,3,3,3,2,1,1,2,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,2,6,1,0,0,0,0,0,1,1,2,1,1,0,0,1,1,101800
1234,1,1,0,1,1,1,1,1188,0,531,1188,17623,3,1,57,6.25,57,3,3,3,3,2,3,0,3,3,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,0,0,142000
1235,1,1,1,0,1,1,1,1024,940,0,1964,14580,4,1,66,7.75,105,3,3,3,3,3,3,0,0,0,2,3,1,1,3,4,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,7,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,130000
1236,1,1,1,1,1,1,1,892,892,180,1784,18713,4,3,66,10.08333333,102,3,3,4,3,4,3,0,2,2,3,3,1,1,3,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,9,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,138887
1237,1,1,1,1,1,1,1,764,862,474,1626,8051,2,4,13,6.166666667,13,4,3,4,3,5,4,0,3,3,3,3,1,1,2,4,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,1,6,1,0,0,0,1,1,0,1,2,1,1,0,0,1,1,175500
1238,1,1,0,1,1,0,1,847,1101,434,1948,18606,4,2,11,9.916666667,12,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,8,1,1,0,0,1,1,1,0,2,1,1,0,0,1,1,195000
1239,1,1,1,1,1,1,1,1141,0,484,1141,18183,3,2,11,10.41666667,11,4,3,4,3,5,3,0,3,3,3,3,0,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,6,1,0,0,1,0,0,1,1,2,1,1,0,0,1,0,142500
